,subject,condition,stimulus,memory_condition,phase,buttonPressedCertainty,Low,High,Low_and_High
6398,105,CS-,tools/stapler.jpg,New,4,1,0,1,1
6399,105,CS-,tools/workbench.jpg,Old,3,3,0,0,0
6400,105,CS-,tools/rake.jpg,Old,1,1,0,1,1
6401,105,CS+,animals/cat.jpg,Old,3,1,0,1,1
6402,105,CS-,tools/blower.jpg,Old,3,1,0,1,1
6403,105,CS-,tools/nailgun.jpg,New,4,1,0,1,1
6404,105,CS-,tools/hourglass.jpg,New,4,2,1,0,1
6405,105,CS-,tools/routerplane.jpg,Old,2,4,0,0,0
6406,105,CS-,tools/stethoscope.jpg,New,4,2,1,0,1
6407,105,CS-,tools/watch.jpg,New,4,4,0,0,0
6408,105,CS+,animals/chipmunk.jpg,Old,2,1,0,1,1
6409,105,CS+,animals/snapper.jpg,Old,1,1,0,1,1
6410,105,CS+,animals/ibises.jpg,New,4,1,0,1,1
6411,105,CS-,tools/chainsaw.jpg,Old,3,1,0,1,1
6412,105,CS-,tools/chisel.jpg,Old,1,1,0,1,1
6413,105,CS+,animals/turkey.jpg,Old,2,1,0,1,1
6414,105,CS+,animals/vulture.jpg,New,4,2,1,0,1
6415,105,CS+,animals/baboon.jpg,Old,1,1,0,1,1
6416,105,CS-,tools/wrench.jpg,Old,2,1,0,1,1
6417,105,CS+,animals/dockbug2.jpg,New,4,4,0,0,0
6418,105,CS+,animals/macaw.jpg,New,4,1,0,1,1
6419,105,CS+,animals/racoon.jpg,Old,3,1,0,1,1
6420,105,CS-,tools/paintroller.jpg,Old,1,2,1,0,1
6421,105,CS+,animals/hummingbird.jpg,Old,1,1,0,1,1
6422,105,CS+,animals/salmon.jpg,Old,3,1,0,1,1
6423,105,CS+,animals/emu.jpg,New,4,2,1,0,1
6424,105,CS-,tools/stove.jpg,Old,1,1,0,1,1
6425,105,CS-,tools/compass.jpg,New,4,3,0,0,0
6426,105,CS-,tools/videogamecontroller.jpg,Old,3,2,1,0,1
6427,105,CS+,animals/cod.jpg,New,4,1,0,1,1
6428,105,CS+,animals/canary.jpg,Old,3,1,0,1,1
6429,105,CS+,animals/toucan.jpg,New,4,2,1,0,1
6430,105,CS+,animals/anteater.jpg,Old,2,1,0,1,1
6431,105,CS-,tools/electricsewingmachine.jpg,New,4,1,0,1,1
6432,105,CS+,animals/lobsterspiny.jpg,New,4,4,0,0,0
6433,105,CS+,animals/quail.jpg,Old,1,1,0,1,1
6434,105,CS-,tools/eraser.jpg,Old,2,3,0,0,0
6435,105,CS+,animals/rabbit.jpg,Old,2,1,0,1,1
6436,105,CS-,tools/magnifyingglass.jpg,New,4,2,1,0,1
6437,105,CS-,tools/measuringdevice.jpg,Old,2,2,1,0,1
6438,105,CS-,tools/duffelbag.jpg,Old,3,2,1,0,1
6439,105,CS-,tools/vicegrips.jpg,New,4,1,0,1,1
6440,105,CS+,animals/seal.jpg,Old,2,2,1,0,1
6441,105,CS+,animals/cranebug.jpg,Old,3,1,0,1,1
6442,105,CS-,tools/pliers.jpg,Old,1,1,0,1,1
6443,105,CS-,tools/toaster.jpg,Old,3,1,0,1,1
6444,105,CS-,tools/staplegun.jpg,New,4,1,0,1,1
6445,105,CS-,tools/weedeater.jpg,Old,2,2,1,0,1
6446,105,CS+,animals/gecko.jpg,New,4,2,1,0,1
6447,105,CS+,animals/waterbuffalo.jpg,Old,1,1,0,1,1
6448,105,CS+,animals/penguin.jpg,New,4,1,0,1,1
6449,105,CS+,animals/halibut.jpg,Old,3,1,0,1,1
6450,105,CS+,animals/herculesbeetle.jpg,Old,1,1,0,1,1
6451,105,CS+,animals/clownfish.jpg,New,4,1,0,1,1
6452,105,CS+,animals/kangaroo.jpg,New,4,1,0,1,1
6453,105,CS-,tools/cuttingboard.jpg,New,4,3,0,0,0
6454,105,CS-,tools/woodchipper.jpg,Old,2,3,0,0,0
6455,105,CS-,tools/airpump.jpg,Old,3,3,0,0,0
6456,105,CS+,animals/partridge.jpg,Old,2,2,1,0,1
6457,105,CS-,tools/smartphone.jpg,New,4,4,0,0,0
6458,105,CS-,tools/clippers.jpg,New,4,2,1,0,1
6459,105,CS-,tools/wheelbarrow.jpg,Old,1,1,0,1,1
6460,105,CS+,animals/clam.jpg,New,4,2,1,0,1
6461,105,CS+,animals/cow.jpg,Old,1,1,0,1,1
6462,105,CS-,tools/spoon.jpg,Old,2,3,0,0,0
6463,105,CS-,tools/tape.jpg,New,4,3,0,0,0
6464,105,CS-,tools/lawnmower.jpg,Old,2,2,1,0,1
6465,105,CS+,animals/lizard.jpg,New,4,1,0,1,1
6466,105,CS+,animals/brown_bear.jpg,Old,2,1,0,1,1
6467,105,CS-,tools/weldinghelmet.jpg,Old,1,1,0,1,1
6468,105,CS-,tools/squeegee.jpg,Old,3,2,1,0,1
6469,105,CS-,tools/hammer.jpg,Old,3,1,0,1,1
6470,105,CS+,animals/leopard.jpg,Old,1,1,0,1,1
6471,105,CS-,tools/shoehorn.jpg,Old,1,1,0,1,1
6472,105,CS-,tools/vacuumcleaner.jpg,New,4,2,1,0,1
6473,105,CS+,animals/carp.jpg,Old,2,1,0,1,1
6474,105,CS+,animals/starfish.jpg,Old,3,2,1,0,1
6475,105,CS+,animals/deer.jpg,New,4,2,1,0,1
6476,105,CS-,tools/shovel.jpg,New,4,1,0,1,1
6477,105,CS+,animals/perch.jpg,Old,3,2,1,0,1
6478,105,CS-,tools/crank.jpg,New,4,2,1,0,1
6479,105,CS+,animals/lion.jpg,New,4,1,0,1,1
6480,106,CS-,tools/carpetblower.jpg,Old,3,1,0,1,1
6481,106,CS-,tools/drillbit.jpg,Old,1,2,1,0,1
6482,106,CS-,tools/treadmill.jpg,Old,3,1,0,1,1
6483,106,CS+,animals/shark.jpg,Old,2,1,0,1,1
6484,106,CS+,animals/finch.jpg,Old,3,2,1,0,1
6485,106,CS+,animals/monkey.jpg,New,4,3,0,0,0
6486,106,CS-,tools/wateringcan.jpg,New,4,4,0,0,0
6487,106,CS+,animals/rhino.jpg,Old,3,1,0,1,1
6488,106,CS-,tools/benchdogs.jpg,Old,2,4,0,0,0
6489,106,CS-,tools/burnisher.jpg,New,4,3,0,0,0
6490,106,CS-,tools/beadingtool.jpg,Old,1,1,0,1,1
6491,106,CS+,animals/crane.jpg,New,4,2,1,0,1
6492,106,CS+,animals/koala.jpg,New,4,4,0,0,0
6493,106,CS+,animals/stickinsect.jpg,New,4,2,1,0,1
6494,106,CS-,tools/mallet.jpg,Old,2,2,1,0,1
6495,106,CS-,tools/whistle.jpg,New,4,1,0,1,1
6496,106,CS-,tools/caulkinggun.jpg,New,4,2,1,0,1
6497,106,CS+,animals/catfish.jpg,Old,2,2,1,0,1
6498,106,CS+,animals/dragonfly.jpg,Old,1,1,0,1,1
6499,106,CS+,animals/prayingmantis.jpg,Old,1,2,1,0,1
6500,106,CS-,tools/microscope.jpg,New,4,4,0,0,0
6501,106,CS-,tools/keys.jpg,New,4,2,1,0,1
6502,106,CS+,animals/assassinbug.jpg,Old,2,2,1,0,1
6503,106,CS-,tools/paintbrush.jpg,Old,3,2,1,0,1
6504,106,CS+,animals/octopus.jpg,New,4,2,1,0,1
6505,106,CS-,tools/tubeflaring.jpg,Old,2,3,0,0,0
6506,106,CS+,animals/seaslug.jpg,New,4,2,1,0,1
6507,106,CS+,animals/llama.jpg,Old,3,1,0,1,1
6508,106,CS-,tools/viceclamp.jpg,Old,2,3,0,0,0
6509,106,CS+,animals/angelfish.jpg,Old,1,1,0,1,1
6510,106,CS-,tools/reflexhammer.jpg,Old,1,1,0,1,1
6511,106,CS+,animals/ladybug.jpg,New,4,2,1,0,1
6512,106,CS+,animals/palmcockatoo.jpg,Old,2,2,1,0,1
6513,106,CS+,animals/tiger.jpg,Old,1,1,0,1,1
6514,106,CS-,tools/grapplinghook.jpg,New,4,3,0,0,0
6515,106,CS-,tools/transmissionwrench.jpg,Old,1,2,1,0,1
6516,106,CS-,tools/campingstove.jpg,Old,3,3,0,0,0
6517,106,CS-,tools/lantern.jpg,New,4,3,0,0,0
6518,106,CS+,animals/panda.jpg,New,4,1,0,1,1
6519,106,CS+,animals/skunk.jpg,Old,3,2,1,0,1
6520,106,CS-,tools/bucket.jpg,Old,3,2,1,0,1
6521,106,CS-,tools/mellonballer.jpg,New,4,4,0,0,0
6522,106,CS-,tools/padlock.jpg,Old,3,4,0,0,0
6523,106,CS+,animals/duck.jpg,Old,2,2,1,0,1
6524,106,CS+,animals/baldeagle.jpg,Old,2,2,1,0,1
6525,106,CS-,tools/engine.jpg,New,4,4,0,0,0
6526,106,CS+,animals/reindeer.jpg,Old,3,2,1,0,1
6527,106,CS+,animals/zebra.jpg,Old,3,1,0,1,1
6528,106,CS-,tools/gong.jpg,Old,1,2,1,0,1
6529,106,CS-,tools/sander.jpg,Old,2,3,0,0,0
6530,106,CS+,animals/balloonfish.jpg,New,4,1,0,1,1
6531,106,CS+,animals/hermitcrab.jpg,New,4,3,0,0,0
6532,106,CS+,animals/bullfrog.jpg,New,4,1,0,1,1
6533,106,CS+,animals/flounder.jpg,New,4,2,1,0,1
6534,106,CS+,animals/aardvark.jpg,Old,3,1,0,1,1
6535,106,CS-,tools/plunger.jpg,Old,1,1,0,1,1
6536,106,CS-,tools/whisk.jpg,New,4,2,1,0,1
6537,106,CS+,animals/ostrich.jpg,Old,1,1,0,1,1
6538,106,CS-,tools/vegetablepeeler.jpg,Old,2,3,0,0,0
6539,106,CS-,tools/dremel.jpg,New,4,3,0,0,0
6540,106,CS+,animals/woodlouse.jpg,New,4,2,1,0,1
6541,106,CS+,animals/flea.jpg,Old,1,1,0,1,1
6542,106,CS+,animals/snail.jpg,Old,2,1,0,1,1
6543,106,CS+,animals/elephantafrican.jpg,Old,3,1,0,1,1
6544,106,CS+,animals/crow.jpg,Old,1,2,1,0,1
6545,106,CS+,animals/highlandcow.jpg,New,4,2,1,0,1
6546,106,CS-,tools/electricbreaker.jpg,Old,1,3,0,0,0
6547,106,CS+,animals/waterdragon.jpg,New,4,2,1,0,1
6548,106,CS-,tools/cheesegrater.jpg,Old,1,1,0,1,1
6549,106,CS-,tools/electricdrill.jpg,New,4,2,1,0,1
6550,106,CS-,tools/pruner.jpg,Old,2,3,0,0,0
6551,106,CS+,animals/ant.jpg,Old,2,2,1,0,1
6552,106,CS-,tools/beaker.jpg,Old,2,3,0,0,0
6553,106,CS-,tools/magnet.jpg,New,4,2,1,0,1
6554,106,CS-,tools/bolt.jpg,New,4,2,1,0,1
6555,106,CS+,animals/tortoise.jpg,New,4,1,0,1,1
6556,106,CS+,animals/pike.jpg,Old,1,1,0,1,1
6557,106,CS-,tools/extensioncord.jpg,Old,3,2,1,0,1
6558,106,CS-,tools/level.jpg,New,4,3,0,0,0
6559,106,CS-,tools/screwdriver.jpg,Old,3,1,0,1,1
6560,106,CS-,tools/solderingtorch.jpg,Old,3,1,0,1,1
6561,106,CS-,tools/ropeandpulley.jpg,Old,1,1,0,1,1
6562,106,CS+,animals/pelican.jpg,Old,1,1,0,1,1
6563,106,CS-,tools/fan.jpg,Old,2,1,0,1,1
6564,106,CS-,tools/hedgeshears.jpg,New,4,1,0,1,1
6565,106,CS+,animals/earthworm.jpg,New,4,1,0,1,1
6566,106,CS+,animals/tragopan.jpg,New,4,3,0,0,0
6567,106,CS-,tools/stapler.jpg,New,4,2,1,0,1
6568,106,CS+,animals/marlin.jpg,New,4,1,0,1,1
6569,106,CS+,animals/camel.jpg,Old,2,1,0,1,1
6570,106,CS+,animals/caterpillarhawkmoth.jpg,Old,3,1,0,1,1
6571,106,CS-,tools/scratchawl.jpg,New,4,3,0,0,0
6572,106,CS+,animals/slug.jpg,New,4,3,0,0,0
6573,106,CS-,tools/measuringtape.jpg,Old,3,2,1,0,1
6574,106,CS-,tools/faxmachine.jpg,Old,1,2,1,0,1
6575,106,CS+,animals/herring.jpg,Old,2,2,1,0,1
6576,106,CS-,tools/snowbrush.jpg,New,4,3,0,0,0
6577,106,CS-,tools/levelmount.jpg,Old,2,3,0,0,0
6578,106,CS+,animals/giraffe.jpg,Old,1,3,0,0,0
6579,106,CS+,animals/goldfish.jpg,Old,3,2,1,0,1
6580,106,CS+,animals/cricket.jpg,Old,3,1,0,1,1
6581,106,CS+,animals/owl.jpg,New,4,1,0,1,1
6582,106,CS+,animals/caracal.jpg,New,4,3,0,0,0
6583,106,CS+,animals/pigeon.jpg,Old,1,1,0,1,1
6584,106,CS-,tools/edger.jpg,Old,3,3,0,0,0
6585,106,CS+,animals/mouse.jpg,Old,2,1,0,1,1
6586,106,CS-,tools/pick.jpg,New,4,2,1,0,1
6587,106,CS-,tools/hairdryer.jpg,Old,1,2,1,0,1
6588,106,CS+,animals/dove.jpg,New,4,3,0,0,0
6589,106,CS-,tools/gardenhose.jpg,Old,1,1,0,1,1
6590,106,CS+,animals/orangutan.jpg,New,4,4,0,0,0
6591,106,CS-,tools/measuringcups.jpg,Old,2,2,1,0,1
6592,106,CS+,animals/caterpillarpeacockmoth.jpg,Old,1,1,0,1,1
6593,106,CS+,animals/dramaderry.jpg,Old,2,2,1,0,1
6594,106,CS-,tools/blackboard.jpg,Old,2,3,0,0,0
6595,106,CS-,tools/monkeywrench.jpg,Old,3,2,1,0,1
6596,106,CS-,tools/duster.jpg,New,4,4,0,0,0
6597,106,CS-,tools/pizzacutter.jpg,New,4,3,0,0,0
6598,106,CS-,tools/telephone.jpg,New,4,2,1,0,1
6599,106,CS+,animals/hyena.jpg,Old,3,3,0,0,0
6600,106,CS+,animals/flamingo.jpg,Old,3,1,0,1,1
6601,106,CS-,tools/sparkplug.jpg,Old,2,3,0,0,0
6602,106,CS+,animals/gerbil.jpg,Old,1,2,1,0,1
6603,106,CS-,tools/scissors.jpg,Old,1,3,0,0,0
6604,106,CS+,animals/mink.jpg,Old,2,1,0,1,1
6605,106,CS-,tools/laptop.jpg,New,4,4,0,0,0
6606,106,CS-,tools/razorblade.jpg,New,4,4,0,0,0
6607,106,CS+,animals/marmot.jpg,Old,3,4,0,0,0
6608,106,CS-,tools/ladder.jpg,Old,1,2,1,0,1
6609,106,CS+,animals/rooster.jpg,New,4,1,0,1,1
6610,106,CS-,tools/battery.jpg,New,4,3,0,0,0
6611,106,CS+,animals/stinkbug.jpg,New,4,1,0,1,1
6612,106,CS+,animals/wasp.jpg,New,4,2,1,0,1
6613,106,CS-,tools/workbench.jpg,Old,3,3,0,0,0
6614,106,CS+,animals/sheep.jpg,Old,2,3,0,0,0
6615,106,CS+,animals/mole.jpg,Old,1,2,1,0,1
6616,106,CS-,tools/broom.jpg,Old,2,3,0,0,0
6617,106,CS-,tools/flashlight.jpg,New,4,3,0,0,0
6618,106,CS+,animals/malaysianjunglenymph.jpg,New,4,3,0,0,0
6619,106,CS-,tools/microwave.jpg,Old,3,3,0,0,0
6620,106,CS-,tools/thermometer.jpg,Old,2,2,1,0,1
6621,106,CS-,tools/sawblade.jpg,New,4,3,0,0,0
6622,106,CS-,tools/rollingpin.jpg,Old,1,1,0,1,1
6623,106,CS-,tools/jumpercables.jpg,Old,3,1,0,1,1
6624,106,CS+,animals/porcupine.jpg,Old,1,1,0,1,1
6625,106,CS+,animals/horse.jpg,Old,3,2,1,0,1
6626,106,CS-,tools/plow.jpg,Old,1,3,0,0,0
6627,106,CS-,tools/clamp.jpg,New,4,2,1,0,1
6628,106,CS-,tools/ruler.jpg,Old,2,4,0,0,0
6629,106,CS+,animals/armadillo.jpg,New,4,3,0,0,0
6630,106,CS+,animals/firebug.jpg,Old,2,1,0,1,1
6631,106,CS+,animals/beardeddragon.jpg,New,4,4,0,0,0
6632,106,CS+,animals/mahimahi.jpg,Old,2,2,1,0,1
6633,106,CS-,tools/anvil.jpg,New,4,3,0,0,0
6634,106,CS+,animals/crab.jpg,New,4,2,1,0,1
6635,106,CS+,animals/leafinsect.jpg,New,4,4,0,0,0
6636,106,CS+,animals/shrimp.jpg,Old,3,2,1,0,1
6637,106,CS+,animals/boar.jpg,Old,1,3,0,0,0
6638,106,CS-,tools/camera.jpg,Old,3,2,1,0,1
6639,106,CS-,tools/carabiner.jpg,New,4,3,0,0,0
6640,106,CS+,animals/baboon.jpg,Old,1,2,1,0,1
6641,106,CS+,animals/cat.jpg,Old,3,3,0,0,0
6642,106,CS+,animals/clam.jpg,New,4,3,0,0,0
6643,106,CS+,animals/emu.jpg,New,4,3,0,0,0
6644,106,CS+,animals/toucan.jpg,New,4,4,0,0,0
6645,106,CS-,tools/airpump.jpg,Old,3,3,0,0,0
6646,106,CS-,tools/weldinghelmet.jpg,Old,1,1,0,1,1
6647,106,CS-,tools/vacuumcleaner.jpg,New,4,3,0,0,0
6648,106,CS-,tools/spoon.jpg,Old,2,1,0,1,1
6649,106,CS+,animals/cow.jpg,Old,1,1,0,1,1
6650,106,CS-,tools/clippers.jpg,New,4,2,1,0,1
6651,106,CS-,tools/routerplane.jpg,Old,2,3,0,0,0
6652,106,CS-,tools/smartphone.jpg,New,4,4,0,0,0
6653,106,CS+,animals/partridge.jpg,Old,2,2,1,0,1
6654,106,CS-,tools/tape.jpg,New,4,2,1,0,1
6655,106,CS+,animals/racoon.jpg,Old,3,3,0,0,0
6656,106,CS-,tools/chisel.jpg,Old,1,2,1,0,1
6657,106,CS-,tools/blower.jpg,Old,3,2,1,0,1
6658,106,CS+,animals/vulture.jpg,New,4,3,0,0,0
6659,106,CS+,animals/chipmunk.jpg,Old,2,2,1,0,1
6660,106,CS+,animals/starfish.jpg,Old,3,1,0,1,1
6661,106,CS+,animals/rabbit.jpg,Old,2,1,0,1,1
6662,106,CS-,tools/lawnmower.jpg,Old,2,1,0,1,1
6663,106,CS+,animals/gecko.jpg,New,4,2,1,0,1
6664,106,CS-,tools/stove.jpg,Old,1,2,1,0,1
6665,106,CS-,tools/wheelbarrow.jpg,Old,1,1,0,1,1
6666,106,CS+,animals/canary.jpg,Old,3,2,1,0,1
6667,106,CS-,tools/eraser.jpg,Old,2,3,0,0,0
6668,106,CS+,animals/herculesbeetle.jpg,Old,1,1,0,1,1
6669,106,CS-,tools/stethoscope.jpg,New,4,2,1,0,1
6670,106,CS+,animals/cod.jpg,New,4,2,1,0,1
6671,106,CS-,tools/electricsewingmachine.jpg,New,4,3,0,0,0
6672,106,CS+,animals/kangaroo.jpg,New,4,4,0,0,0
6673,106,CS-,tools/vicegrips.jpg,New,4,3,0,0,0
6674,106,CS-,tools/cuttingboard.jpg,New,4,4,0,0,0
6675,106,CS+,animals/deer.jpg,New,4,3,0,0,0
6676,106,CS+,animals/carp.jpg,Old,2,2,1,0,1
6677,106,CS-,tools/hammer.jpg,Old,3,2,1,0,1
6678,106,CS-,tools/videogamecontroller.jpg,Old,3,2,1,0,1
6679,106,CS+,animals/quail.jpg,Old,1,2,1,0,1
6680,106,CS-,tools/magnifyingglass.jpg,New,4,3,0,0,0
6681,106,CS-,tools/measuringdevice.jpg,Old,2,2,1,0,1
6682,106,CS+,animals/turkey.jpg,Old,2,2,1,0,1
6683,106,CS-,tools/pliers.jpg,Old,1,2,1,0,1
6684,106,CS+,animals/macaw.jpg,New,4,4,0,0,0
6685,106,CS+,animals/brown_bear.jpg,Old,2,2,1,0,1
6686,106,CS+,animals/penguin.jpg,New,4,3,0,0,0
6687,106,CS+,animals/cranebug.jpg,Old,3,2,1,0,1
6688,106,CS+,animals/lizard.jpg,New,4,3,0,0,0
6689,106,CS+,animals/ibises.jpg,New,4,3,0,0,0
6690,106,CS-,tools/squeegee.jpg,Old,3,3,0,0,0
6691,106,CS-,tools/shoehorn.jpg,Old,1,2,1,0,1
6692,106,CS-,tools/chainsaw.jpg,Old,3,2,1,0,1
6693,106,CS-,tools/nailgun.jpg,New,4,3,0,0,0
6694,106,CS+,animals/leopard.jpg,Old,1,3,0,0,0
6695,106,CS-,tools/watch.jpg,New,4,1,0,1,1
6696,106,CS+,animals/waterbuffalo.jpg,Old,1,2,1,0,1
6697,106,CS+,animals/perch.jpg,Old,3,3,0,0,0
6698,106,CS-,tools/woodchipper.jpg,Old,2,2,1,0,1
6699,106,CS-,tools/shovel.jpg,New,4,2,1,0,1
6700,106,CS+,animals/hummingbird.jpg,Old,1,3,0,0,0
6701,106,CS+,animals/clownfish.jpg,New,4,3,0,0,0
6702,106,CS-,tools/weedeater.jpg,Old,2,2,1,0,1
6703,106,CS-,tools/staplegun.jpg,New,4,3,0,0,0
6704,106,CS+,animals/lobsterspiny.jpg,New,4,2,1,0,1
6705,106,CS+,animals/salmon.jpg,Old,3,2,1,0,1
6706,106,CS+,animals/dockbug2.jpg,New,4,2,1,0,1
6707,106,CS-,tools/compass.jpg,New,4,2,1,0,1
6708,106,CS-,tools/toaster.jpg,Old,3,3,0,0,0
6709,106,CS-,tools/hourglass.jpg,New,4,2,1,0,1
6710,106,CS-,tools/crank.jpg,New,4,3,0,0,0
6711,106,CS+,animals/lion.jpg,New,4,2,1,0,1
6712,106,CS-,tools/duffelbag.jpg,Old,3,3,0,0,0
6713,106,CS+,animals/seal.jpg,Old,2,2,1,0,1
6714,106,CS+,animals/anteater.jpg,Old,2,1,0,1,1
6715,106,CS+,animals/snapper.jpg,Old,1,2,1,0,1
6716,106,CS-,tools/rake.jpg,Old,1,1,0,1,1
6717,106,CS+,animals/halibut.jpg,Old,3,2,1,0,1
6718,106,CS-,tools/paintroller.jpg,Old,1,2,1,0,1
6719,106,CS-,tools/wrench.jpg,Old,2,2,1,0,1
6720,107,CS-,animals/aardvark.jpg,Old,3,1,0,1,1
6721,107,CS-,animals/bullfrog.jpg,New,4,4,0,0,0
6722,107,CS+,tools/campingstove.jpg,Old,3,1,0,1,1
6723,107,CS+,tools/level.jpg,New,4,4,0,0,0
6724,107,CS+,tools/beaker.jpg,Old,2,1,0,1,1
6725,107,CS-,animals/angelfish.jpg,Old,1,3,0,0,0
6726,107,CS-,animals/panda.jpg,New,4,3,0,0,0
6727,107,CS-,animals/rhino.jpg,Old,3,1,0,1,1
6728,107,CS+,tools/dremel.jpg,New,4,4,0,0,0
6729,107,CS-,animals/baldeagle.jpg,Old,2,1,0,1,1
6730,107,CS-,animals/ant.jpg,Old,2,2,1,0,1
6731,107,CS+,tools/bucket.jpg,Old,3,1,0,1,1
6732,107,CS-,animals/stickinsect.jpg,New,4,4,0,0,0
6733,107,CS+,tools/drillbit.jpg,Old,1,3,0,0,0
6734,107,CS+,tools/sander.jpg,Old,2,3,0,0,0
6735,107,CS-,animals/koala.jpg,New,4,1,0,1,1
6736,107,CS+,tools/lantern.jpg,New,4,2,1,0,1
6737,107,CS-,animals/pike.jpg,Old,1,3,0,0,0
6738,107,CS+,tools/plunger.jpg,Old,1,1,0,1,1
6739,107,CS+,tools/mellonballer.jpg,New,4,2,1,0,1
6740,107,CS-,animals/elephantafrican.jpg,Old,3,2,1,0,1
6741,107,CS+,tools/microscope.jpg,New,4,3,0,0,0
6742,107,CS-,animals/catfish.jpg,Old,2,1,0,1,1
6743,107,CS+,tools/treadmill.jpg,Old,3,1,0,1,1
6744,107,CS+,tools/gong.jpg,Old,1,1,0,1,1
6745,107,CS+,tools/beadingtool.jpg,Old,1,2,1,0,1
6746,107,CS-,animals/octopus.jpg,New,4,4,0,0,0
6747,107,CS-,animals/balloonfish.jpg,New,4,3,0,0,0
6748,107,CS+,tools/whisk.jpg,New,4,3,0,0,0
6749,107,CS+,tools/mallet.jpg,Old,2,1,0,1,1
6750,107,CS-,animals/flea.jpg,Old,1,2,1,0,1
6751,107,CS+,tools/whistle.jpg,New,4,3,0,0,0
6752,107,CS-,animals/crow.jpg,Old,1,1,0,1,1
6753,107,CS-,animals/flounder.jpg,New,4,3,0,0,0
6754,107,CS-,animals/highlandcow.jpg,New,4,2,1,0,1
6755,107,CS+,tools/viceclamp.jpg,Old,2,1,0,1,1
6756,107,CS-,animals/tiger.jpg,Old,1,1,0,1,1
6757,107,CS+,tools/grapplinghook.jpg,New,4,4,0,0,0
6758,107,CS+,tools/screwdriver.jpg,Old,3,1,0,1,1
6759,107,CS-,animals/assassinbug.jpg,Old,2,1,0,1,1
6760,107,CS-,animals/reindeer.jpg,Old,3,1,0,1,1
6761,107,CS+,tools/tubeflaring.jpg,Old,2,3,0,0,0
6762,107,CS-,animals/finch.jpg,Old,3,2,1,0,1
6763,107,CS+,tools/keys.jpg,New,4,3,0,0,0
6764,107,CS-,animals/crane.jpg,New,4,2,1,0,1
6765,107,CS-,animals/woodlouse.jpg,New,4,2,1,0,1
6766,107,CS+,tools/paintbrush.jpg,Old,3,1,0,1,1
6767,107,CS-,animals/dragonfly.jpg,Old,1,1,0,1,1
6768,107,CS+,tools/engine.jpg,New,4,4,0,0,0
6769,107,CS-,animals/hermitcrab.jpg,New,4,3,0,0,0
6770,107,CS-,animals/ostrich.jpg,Old,1,1,0,1,1
6771,107,CS-,animals/tortoise.jpg,New,4,2,1,0,1
6772,107,CS+,tools/vegetablepeeler.jpg,Old,2,1,0,1,1
6773,107,CS+,tools/cheesegrater.jpg,Old,1,1,0,1,1
6774,107,CS-,animals/snail.jpg,Old,2,1,0,1,1
6775,107,CS+,tools/wateringcan.jpg,New,4,3,0,0,0
6776,107,CS+,tools/padlock.jpg,Old,3,2,1,0,1
6777,107,CS+,tools/reflexhammer.jpg,Old,1,3,0,0,0
6778,107,CS+,tools/magnet.jpg,New,4,3,0,0,0
6779,107,CS-,animals/shark.jpg,Old,2,1,0,1,1
6780,107,CS-,animals/skunk.jpg,Old,3,1,0,1,1
6781,107,CS-,animals/palmcockatoo.jpg,Old,2,2,1,0,1
6782,107,CS-,animals/waterdragon.jpg,New,4,2,1,0,1
6783,107,CS+,tools/extensioncord.jpg,Old,3,1,0,1,1
6784,107,CS+,tools/burnisher.jpg,New,4,3,0,0,0
6785,107,CS+,tools/benchdogs.jpg,Old,2,1,0,1,1
6786,107,CS-,animals/zebra.jpg,Old,3,1,0,1,1
6787,107,CS+,tools/electricbreaker.jpg,Old,1,2,1,0,1
6788,107,CS-,animals/duck.jpg,Old,2,3,0,0,0
6789,107,CS-,animals/seaslug.jpg,New,4,4,0,0,0
6790,107,CS-,animals/monkey.jpg,New,4,3,0,0,0
6791,107,CS+,tools/carpetblower.jpg,Old,3,1,0,1,1
6792,107,CS+,tools/pruner.jpg,Old,2,2,1,0,1
6793,107,CS+,tools/bolt.jpg,New,4,3,0,0,0
6794,107,CS-,animals/ladybug.jpg,New,4,2,1,0,1
6795,107,CS+,tools/caulkinggun.jpg,New,4,3,0,0,0
6796,107,CS-,animals/llama.jpg,Old,3,1,0,1,1
6797,107,CS+,tools/electricdrill.jpg,New,4,1,0,1,1
6798,107,CS+,tools/transmissionwrench.jpg,Old,1,3,0,0,0
6799,107,CS-,animals/prayingmantis.jpg,Old,1,1,0,1,1
6800,107,CS-,animals/giraffe.jpg,Old,1,1,0,1,1
6801,107,CS+,tools/edger.jpg,Old,3,1,0,1,1
6802,107,CS+,tools/plow.jpg,Old,1,1,0,1,1
6803,107,CS-,animals/camel.jpg,Old,2,1,0,1,1
6804,107,CS+,tools/ropeandpulley.jpg,Old,1,2,1,0,1
6805,107,CS-,animals/armadillo.jpg,New,4,3,0,0,0
6806,107,CS+,tools/jumpercables.jpg,Old,3,1,0,1,1
6807,107,CS+,tools/clamp.jpg,New,4,3,0,0,0
6808,107,CS+,tools/broom.jpg,Old,2,1,0,1,1
6809,107,CS-,animals/marlin.jpg,New,4,1,0,1,1
6810,107,CS-,animals/dove.jpg,New,4,4,0,0,0
6811,107,CS+,tools/anvil.jpg,New,4,1,0,1,1
6812,107,CS-,animals/hyena.jpg,Old,3,1,0,1,1
6813,107,CS-,animals/wasp.jpg,New,4,3,0,0,0
6814,107,CS-,animals/goldfish.jpg,Old,3,1,0,1,1
